genus,species,TL,initiation,jolts,termination,termType,duration,escapeDist,velocity,acceleration,turnRate,clientType,mucusWeight,mucusProt,mucusCal,parCm2,gnaCm2
Acanthurus,nigrofuscus,20,1,0,1,1,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,20,1,1,2,2,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,20,1,2,2,2,9,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,20,1,2,2,2,9,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,20,1,1,2,2,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,1,2,3,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,20,1,1,2,3,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,1,2,3,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,0,1,1,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,20,2,1,2,2,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,0,1,1,17,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,2,1,1,1,13,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,13,2,0,1,4,4,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,20,2,1,1,1,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,1,2,2,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,1,0,1,4,4,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,2,1,1,4,15,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,0,1,4,9,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,0,1,4,14,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,1,2,2,16,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,0,1,1,9,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,2,0,3,1,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,0,1,4,4,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,1,0,1,1,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,0,1,1,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,0,1,1,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,2,0,1,4,10,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,1,0,1,4,19,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,0,1,1,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,11,1,0,1,4,4,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,0,1,4,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,2,1,2,2,8,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,14,1,0,1,1,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,2,1,1,4,15,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,NA,0,1,1,4,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,1,0,1,4,6,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,2,1,2,4,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,10,2,0,1,4,10,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,1,1,1,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,1,1,1,7,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,21,2,1,2,2,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,0,1,1,12,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,0,1,4,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,14,1,1,2,3,6,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,1,2,3,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,0,1,1,10,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,1,1,2,1,9,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,2,0,1,1,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,1,1,2,2,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,1,1,4,9,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,0,1,1,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,0,1,1,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,1,0,1,1,4,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,1,2,2,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,1,1,2,1,13,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,19,1,2,2,1,8,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,20,1,2,2,1,10,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,2,0,1,1,12,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,10,1,0,1,1,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,13,1,0,2,1,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,1,2,1,15,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,0,2,1,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,14,1,0,1,1,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,0,1,4,4,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,2,1,1,8,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,0,1,1,4,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,1,2,3,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,5,1,1,35,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,14,1,0,1,1,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,0,1,4,10,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,14,1,0,1,1,12,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,13,2,0,1,1,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,9,1,0,1,4,4,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,12,2,0,2,1,4,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,1,2,1,10,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,14,1,0,1,1,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,2,1,1,14,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,14,1,0,1,4,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,1,3,2,2,19,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,0,1,1,4,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,12,1,0,1,1,4,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,0,1,4,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,1,1,2,2,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,14,2,0,1,4,4,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,0,1,4,8,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,13,2,0,1,4,6,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,12,1,0,1,1,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,12,1,0,1,4,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,0,1,4,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,1,1,1,1,8,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,1,2,2,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,0,1,4,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,2,1,1,7,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,11,1,0,1,1,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,2,2,1,25,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,4,1,4,26,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,0,1,4,4,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,2,1,4,14,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,1,1,2,2,7,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,1,1,2,2,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,1,3,2,3,6,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,2,0,1,4,7,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,0,1,1,14,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,1,1,1,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,1,2,2,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,2,1,1,12,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,14,2,1,1,4,14,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,2,0,1,4,14,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,1,2,2,8,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,1,1,4,10,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,0,2,1,30,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,1,1,4,13,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,18,2,0,1,1,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,2,1,2,1,14,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,14,1,0,1,1,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,14,1,0,1,1,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,0,1,1,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,0,1,1,8,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,0,1,4,6,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,1,2,1,9,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,0,1,1,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,2,4,2,1,14,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,13,1,0,1,1,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,14,1,1,2,2,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,15,1,0,1,4,3,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,17,2,1,1,1,19,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,1,0,1,4,6,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,14,1,1,2,2,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,2,1,2,1,5,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Acanthurus,nigrofuscus,16,2,0,1,4,2,7.64,203.12,95.61,3855.88,2,0.28,176.90,5381.21,0.02806605,0.004036741
Amblyglyphidodon,curacao,7,1,1,1,1,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,1,2,3,7,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,4,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,1,6,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,4,13,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,1,2,2,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,6,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,8,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,10,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,7,1,1,1,4,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,7,1,0,1,1,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,7,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,4,10,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,1,1,1,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,4,14,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,6,1,0,1,1,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,8,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,4,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,1,6,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,10,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,4,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,10,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,2,1,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,1,6,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,0,1,4,14,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,1,2,2,6,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,7.5,1,0,1,4,12,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,0,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,7,1,0,1,4,6,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,12,1,0,1,4,13,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,0,1,4,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,12,1,0,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,13,1,2,1,1,11,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,1,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,1,1,4,10,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,1,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,4,6,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,6,1,1,1,1,10,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,7,1,1,2,2,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,4,7,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,4,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,13,1,0,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,13,1,1,1,1,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,12,1,0,1,4,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,7,1,1,2,2,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,1,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,13,1,0,1,1,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,0,1,1,8,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,1,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,2,0,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,12,1,0,1,1,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,12,1,0,1,1,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,12,1,0,1,4,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,0,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,4,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
